name,ra,dec,channel,x_pos,y_pos,scale,expected_flux,flux,sigma,unit
1r1708-4009,257.19528,-40.147903,2,298.2180524175935,291.9566801198239,45.04553699807465,427.31998217853544,546.9107937675001,578.9502619664069,uJy
1r1708-4009,257.19528,-40.147903,2,292.5620524175936,286.30068011982394,82.978620785927,787.1683882236181,633.1151119000078,79.11193496609866,uJy
1r1708-4009,257.19528,-40.147903,2,292.5620524175936,289.1286801198239,82.978620785927,787.1683882236181,423.4384430114985,62.867770579396336,uJy
1r1708-4009,257.19528,-40.147903,2,292.5620524175936,291.9566801198239,82.978620785927,787.1683882236181,330.0194158890367,91.13914394103496,uJy
1r1708-4009,257.19528,-40.147903,2,295.39005241759355,286.30068011982394,82.978620785927,787.1683882236181,959.9553288009049,45.49920267401814,uJy
1r1708-4009,257.19528,-40.147903,2,295.39005241759355,289.1286801198239,82.978620785927,787.1683882236181,433.1062325063915,112.82788151760134,uJy
1r1708-4009,257.19528,-40.147903,2,295.39005241759355,291.9566801198239,82.978620785927,787.1683882236181,303.30580346703533,149.94374485448358,uJy
1r1708-4009,257.19528,-40.147903,2,298.2180524175935,286.30068011982394,82.978620785927,787.1683882236181,1014.2043795230659,229.68172711538264,uJy
1r1708-4009,257.19528,-40.147903,2,298.2180524175935,289.1286801198239,82.978620785927,787.1683882236181,1021.6136756499293,454.7974540093718,uJy
1r1708-4009,257.19528,-40.147903,2,298.2180524175935,291.9566801198239,82.978620785927,787.1683882236181,825.9708431870998,578.8705531138688,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,487.56798428441317,62.019592005479616,596.2222467650781,659.9905388675005,103.72613803796624,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,490.39598428441315,62.019592005479616,596.2222467650781,268.91422852162015,108.33300385509558,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,493.2239842844131,62.019592005479616,596.2222467650781,8.7952867186144,124.92416887635036,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,487.56798428441317,62.019592005479616,596.2222467650781,576.0178687976593,99.55281637663339,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,490.39598428441315,62.019592005479616,596.2222467650781,586.8478463536717,157.0731158558384,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,493.2239842844131,62.019592005479616,596.2222467650781,62.250534179414814,188.51561688289087,uJy
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,487.56798428441317,62.019592005479616,596.2222467650781,303.4238509377242,218.30675627200287,uJy
